paperId	text	sdg	label
fe730bad7cfe6aa51fa327b0021d97aed5f2c067	Managing the water-energy-food nexus: Gains and losses from new water development in Amu Darya River Basin 	6	0.75
995ba4545334c4240d329fd63831c7055f6a5fe4	Water and post-conflict peacebuilding 	6	0.75
33b5673d8849592f36d46be2933d326b4b044641	Opportunities for and Alternatives to Global Climate Regimes Post-Kyoto 	6	0.75
f3941c73e1c889fbe810119b5b82023475136f21	An agent-based platform for simulating complex human-aquifer interactions in managed groundwater systems 	6	0.75
de92c70d9ed9f4454a9db0c7aec1e2c6b88860ae	Against the current: transboundary water management in small states on two continents 	6	0.75
b0a3b194b26493d54403c7412faa16a0baf50348	Room for the River: a stepping stone in Adaptive Delta Management 	6	0.75
04c6b4c8e1bc711fecf13d1a2716e41e0dd3a514	Supporting decisions in water management by exploring information and capacity gaps: experiences from an IWRM study in the Western Bug River Basin, Ukraine 	6	0.75
15960819450174682b4a9a696e78c64cd18082df	Sedimentological investigations in a river-influenced tideless coastal embayment: The case of inner continental shelf of the NE Aegean sea 	6	0.75
d40dbbda51d7bca979f8373257d3dce3d7d14e9d	Capacity development as a key factor for integrated water resources management (IWRM): improving water management in the Western Bug River Basin, Ukraine 	6	0.75
a5300859ec954d392f06662a0b70391b5355c30c	Hydro-diplomacy Towards Peace Ecology: The Case of the Indus Water Treaty Between India and Pakistan 	6	0.75
b87e4ad3b735a0bdea63317175b6d8e2659675f0	Tariff creation processes in the Amazon: a case study from an indigenous community 	6	0.75
ebb9f8efb4baf7027ef7f21c06654761c97f8be9	Building Sustainable Peace : Understanding the Linkages between Social, Political, and Ecological Processes in Post-War Countries 	6	0.75
597b83e296badb3c6078e98a8a921f4ad4a233e8	Strategic Capacity-Building Imperatives Vital for Transboundary Water Cooperation in Africa 	6	0.75
d5384c2eced92861bceabcba6a280e673a97f13f	Pathways for building capacity and ensuring effective transboundary water resources management in Africa: Revisiting the key issues, opportunities and challenges 	6	0.75
f793f5faff1c2025eb35f3f33e31c6d51fe2e7eb	Tracing the emergence and deployment of the 'integrated water resources management' paradigm 	6	0.75
a696ddb06ed1bbf3d9c24696d4cb0fc96c5374c9	Towards Best-Practice in Transboundary Water Governance in Africa: Exploring the Policy and Institutional Dimensions of Conflict and Cooperation over Water 	6	0.75
	Regional Water Crisis: A Case Study of Uzbekistan and its Neighboring Countries 	6	0.75
29d08ec4c8f102ba74e8d06537ec91c6d68c12cd	BookFun – ‘There's more to it than reading a book’ – Implementing a Danish early literacy programme that supports professionalism, language development and social inclusion 	4	1.0
49c27b35109a664109c4e896395e89a91923b132	Practice versus politics in Danish day-care centres: how to bridge the gap in early learning? 	4	1.0
7db5bcc94713488f1076992ea9b0a7867422c566	Gender Mainstreaming in Indonesia’s Bilateral International Development Cooperation 	5	0.5555555555555556
4bf6006df2c15bb468206fdbccd08af1dd2c532c	ISLAMIC LAW PERSPECTIVE ON GENDER EQUALITY IN IMPROVING FAMILY WELFARE 	5	0.5555555555555556
b04e0588561dc5ba524b7f366a4db24faa652c69	The Impact of Gender Inequality on GDP in EU Countries 	5	0.5555555555555556
ebfebf64e41d3423349fcb594c048ae3c13caa93	Economic Benefits of gender equality: comparing EU and BRICS countries 	5	0.5555555555555556
bdc1fb6580393c3430f0def5aba464ca6c96d0a0	CLUSTER ANALYSIS OF THE EUROPEAN UNION GENDER EQUALITY AND ECONOMIC DEVELOPMENT 	5	0.5555555555555556
72af57e40087b9c37caff27c32a4f6da40e9a6a1	Female Economic Participation and Economic Growth: An Empirical Evaluation of the Nexus for sub-Saharan African Region 	5	0.5555555555555556
c51333c924eec27586e80c5911beef0629a28f91	The Nexus between Economic Complexity and Energy Consumption under the Context of Sustainable Environment: Evidence from the LMC Countries 	5	0.5555555555555556
470f7eff3b92e4aee0fcc2f123d90e8297d6ca69	Explaining the Gender-Gap in Economic Activity: A Cross-Country Study 	5	0.5555555555555556
38934c461e5d8dcefee5bbd575e9ad87b6ce5bcb	Application of Canonical Correlation Analysis to Gender Inequality and Economic Indicators 	5	0.5555555555555556
afc5bc5ba9fde90b3c84e408c08042c929f47f25	Governance of a Blockchain-Enabled IoT Ecosystem: A Variable Geometry Approach 	9	1.0
c7bd6ed02afb9272e8bb8ea2381ff779799dec3a	Utilization of Blockchain and the Roles of Banks in Indonesia in Tackling Environmental Challenges: A Qualitative Research 	9	1.0
292dafdbc45b276979e25943c31a008de0d2e870	Blockchain in sustainable supply chain management: an application of the analytical hierarchical process (AHP) methodology 	9	1.0
8925aa824b171c2fe0b3dc4527e6610452e0b9ad	Governing Techno-Futures: OECD Anticipation of Automation and the Multiplication of Managerialism 	9	1.0
51ece4ed5991b681ea10733a73838f5de740897b	An Evidence of Distributed Trust in Blockchain-Based Sustainable Food Supply Chain 	9	1.0
8275b8b0ef50c10079fb4b807e628caa94505c91	Scaling Up Sustainable Investment through Blockchain-Based Project Bonds 	9	1.0
70a2182455df41aa06eb3459e0e550786524aac2	Legal Framework for Providing/Obtaning Financing in Blockchain. Russian Perspective 	9	1.0
b73ac19bcc712d9049daa7d5550aa01b7015c1a0	Finance infrastructure through blockchain-based tokenization 	9	1.0
707d18054b4c7025223ed4f5fb491f1f5504a9b1	Handbook on Microgrids for Power Quality and Connectivity: 	9	1.0
5242292e83136319c55b0b716a2020f1aaf9a79f	Blockchain Application for the Paris Agreement Carbon Market Mechanism—A Decision Framework and Architecture 	9	1.0
9ad2d332aa95416925304bb598551d072006e594	Blockchain in the World of Work: Hype or Hope? 	9	1.0
4b64163d97f781792ff1a80dbe5b10fe58d17484	A Scalability based Energy Model for Sustainability of Blockchain Networks 	9	1.0
16436d81432dfc1050c29042553dfd31ca961704	Forging Links: Unblocking Transport with Blockchain? 	9	1.0
dc5370047b0ae0fec0d6331388d3ec3155174ece	Blockchain Technology’s Potential for Sustainable Tourism 	9	1.0
381d305f57a428140c7a336f47cbd76f5b31ceac	FORESIGHT Brief Early Warning , Emerging Issues and Futures 	9	1.0
660cbcff6392d46af86f6a931f87ca5b1fdb103b	Eurasian Journal of Law, Finance and Applied Sciences 	16	1.0
6328fcfdb8f08da4c40da17b20ba946e995b2da2	International Law in Asia: A Bibliographic Survey – 2019 	16	1.0
972370d1fe1b2fac3e6d0b08669161e672384021	LEGISLATION AND DOMESTIC MEASURES OF THE REPUBLIC OF KAZAKHSTAN IN SUPPORT OF THE FIGHT AGAINST GLOBAL CLIMATE CHANGE 	16	1.0
31be0722c96c2c0288074d4fdecafeb0987c741e	On the AIIB’s Non‐resident Board: Strategic Trade‐offs, Roles and Responsibilities 	16	1.0
807b39f71fd0317ca5c063c4b241227924da5b4e	Subverting the Art of Diplomacy: Bullshit, Lies and Trump 	16	1.0
45151731c23906756bc5c43c414ee6c070b91472	The Implementation of Crimes Against the Peace and Security of Mankind in the Penal Legislation of the Republic of Kazakhstan 	16	1.0
95d63945d1f46f0589a0c119cec8cd2610d9ad15	Retrospective Analysis of Formation and Development of Legal Journalism in Kazakhstan 	16	1.0
98fe796bb86bc8f9ffe3b4d8185625b68c08005b	Death Penalty in China after the Ninth Amendment: Legislatively Abolishing and Judicially Limiting 	16	1.0
689cb7b5af1effc007b6279b060c970ee96e242d	Carbon emissions, climate change, and Nigeria's agricultural productivity 	13	1.0
0b5a901844aa21f337355684e20e7b4a9755bf65	The climate change – inequality nexus: towards environmental and socio-ecological inequalities with a focus on human capabilities 	13	1.0
23f08e7094818de1a814c148437cfd0c4b27efde	At Risk of Statelessness: Children Born in Lebanon to Migrant Domestic Workers 	5	0.0
e44e6936567da7aae8124680d175cb4674ac685f	Racialised institutional humiliation through the Kafala 	5	0.0
bdef2ea547827079272d4170a50a3bf289b53bc6	Quality and Selection in Regulated Professions 	5	0.0
00ef7ce30df7ddacac50ac77e2a89c2a724809d3	The Russia-Ukraine war decreases food affordability but could reduce global greenhouse gas emissions 	2	0.3333333333333333
8a6f07385a8608d7f62df1cb4d14f421fdae20c3	Use of General Equilibrium Models in Evaluating Biofuels Policies 	2	0.3333333333333333
57771be7c5ae1a7729796ba0e98d9d67c3841df1	Global crop output and irrigation water requirements under a changing climate 	2	0.3333333333333333
4a0f91a2db55eba5221dc25ce65ef93e44b5decd	Is ‘Bio-Based’ Activity a Panacea for Sustainable Competitive Growth? 	2	0.3333333333333333
215e5b8e472316dd8916ebc4cfc39f1d72f3b915	Income volatility of energy crops: the case of rapeseed 	2	0.3333333333333333
569bb90ec9f16180a0e378bfebd4d97788b762e9	Biodiesel production from non-edible plant oils 	2	0.3333333333333333
5ff8eb85e1bc2bbd1bc71c1594b5b1c02b2ae066	Sunflower: A very high value crop? 	2	0.3333333333333333
7ec46e86fc520e5140b31b36eb3d758f125ebb4c	Accounting , Auditing & Accountability Journal Agroecology accounting : biodiversity and sustainable livelihoods from the margins 	2	0.3333333333333333
c18fd9be55c9ee5382c0a1fe0e3ae5ef292e2144	Estimating the impact of fertilizer support policies: A CGE approach 	2	0.3333333333333333
694392575bf5a74c6b0b986f5b7c6611ac87ff7f	Sustainable maize production by urban biowaste products 	2	0.3333333333333333
ce8318980eaa199a8ae9e88783ca1b01a0c5d503	THE RULE OF LAW 	16	1.0
1d0c849f2c65b345e349c54d7c6dd5890b626e1f	A critical appraisal of the law and practice relating to money laundering in the USA and UK 	16	1.0
f5daa19f1b290d50ec283aec7c1c594e715d83c9	Extraordinary rendition : a study of the 'gaps' in the international legal framework : obligations, fault lines and hyper legalism 	16	1.0
27de73f77c50eefa02dcb5e0674aba9c4fd11f28	Freedom in an Era of Terror: A Critical Analysis of the USA Patriot Act* 	16	1.0
ec9ac778e8abea74c73191d1035b5d2a56666232	Impact of high-density managed aquifer recharge implementation on groundwater storage, food production and resilience: A case from Gujarat, India 	2	1.0
47740fed97ef469f2af43d3d246759f6452de53a	An assessment of changes in the Rainfall Distribution of Abia State (Nigeria) between 1972 and 2050 	2	1.0
75989c1f277e9898e2814e057afce825bc2bb396	Intensification of Bioethanol Production from Different Lignocellulosic Biomasses, Induced by Various Pretreatment Methods: An Updated Review 	2	1.0
d15b8fd6c50266ae29e1680e2031d211a4dbe0cc	Climate Extreme and Agriculture Development: Fresh Insight From Top Agri-Economics 	2	1.0
3ef53d958a18abaeec2c8b8e360074d608a7b650	The Political Economy of the Maize Value Chain in Nigeria 	2	1.0
ef37f67c4abaa7aad4bd343534a051874bbd078c	The impact of climate change in wheat and barley yields in the Iberian Peninsula 	2	1.0
c7f93de0c812c8a46f96418bd219daed4236ecfd	The significance of soybean production in the face of changing climates in Africa 	2	1.0
ddea0774d30d5011e15d045f0bd7bf5c3e86586f	Scalability of Adaptation strategies to drought stress: the case of drought tolerant maize varieties in Kenya 	2	1.0
c65b981d598877bbece93ea263b7f3e3f77910bd	Responding to future regime shifts with agrobiodiversity: A multi-level perspective on small-scale farming in Uganda 	2	1.0
388eaf430c37d72e2d7209f03eda76cf39bbf538	Genetic interaction and inheritance of biochemical traits can predict tolerance of hybrid maize cv. SC704 to drought 	2	1.0
4148e4ce245744dd7c128927c8aa4ebfccaffdff	Sustainability perspectives in agricultural economics research and policy agenda 	2	1.0
8145c3db2bf4f187ed660d49a7e41b8314084095	Innovation, productivité et durabilité dans le secteur agricole et alimentaire 	2	1.0
3cb363afc04a371082bafe5996eb98fd06e1ca38	Evidence of crop production losses in West Africa due to historical global warming in two crop models 	2	1.0
8550d86cc43a7529c5b33f8449ce9053cc633e26	Perceptions, Knowledge and Adaptation About Climate Change: A Study on Farmers of Haor Areas After a Flash Flood in Bangladesh 	2	1.0
6533f1e2f11946d7d7e258c4a410f2b2bcf5142b	Agricultural investments and hunger in Africa modeling potential contributions to SDG2 – Zero Hunger 	2	1.0
569b2888ef6e579915843aa3e259d4cd876dda32	The Sectoral and Regional Economic Consequences of Climate Change to 2060 	2	1.0
74b84014f6a74e6ed1320151b92ad763a566c8cf	Land-Use Modelling in New Zealand: Current Practice and Future Needs 	2	1.0
7e028c1bb8a1bdb00d42c5fd5a812ed849e02198	A Continental‐Scale Hydroeconomic Model for Integrating Water‐Energy‐Land Nexus Solutions 	2	1.0
7c2ea26d23202432704b429e7a9145181cd2f55a	Impact of climate change on biodiversity and associated key ecosystem services in Africa: a systematic review 	2	1.0
e4e1b8eefa4eaa5130bc50e3f4c0f40fb3da8685	Modelling climate change impact and mitigation actions: A case study of rice productivity in West Africa based on panel data analysis 	2	1.0
43ecfc01df3de9b2fe65ead3b4009aa241af909f	The Sectoral and Regional Economic Consequences of Climate Change to 2060 	2	1.0
f0e3cab3b627e8a175d91456b18583ef4d10aecf	An economic analysis of the factors influencing maize productivity and efficiency in Rwanda: a case study of Gatsibo District 	2	1.0
8c21ab24bd77be368f6cb04e3cf6b1ab74805740	International trade consequences of climate change 	2	1.0
ac838b29eab3bcd9244951c0749a57242166e7ef	Climate change and challenges of water and food security for smallholder farmers of Uttar Pradesh and mitigation through carbon sequestration in agricultural lands: An overview 	2	1.0
7e5a89c67d681388334c9d186aba2421197239c0	Developing climate-smart agriculture policies: The role of economic modeling 	2	1.0
36e0efcf679cb9fc57423c0f894b5adec1aaa31a	Climate Change, Agriculture, and Adaptation in the Republic of Korea to 2050: An Integrated Assessment 	2	1.0
705988721941aeb99e8e50ea28afc18eb7f13b41	Future climate impacts on maize farming and food security in Malawi 	2	1.0
f2dccff945f405f38dbb64adf9629fc35faafab4	The International Model for Policy Analysis of Agricultural Commodities and Trade (IMPACT): Model Description for Version 3 	2	1.0
6e3b522ee8c1d85ab2a462c62c0b3fc1bf613880	Better Drip than Flood: Reaping the Benefits of Efficient Irrigation 	2	1.0
419d2c1d4efe21b2142b117140b2ca6bdbe27d17	Modelling the Economic Impacts of Climate Change on Global and European Agriculture. Review of Economic Structural Approaches 	2	1.0
2e2a118ae36522ea0d6303deeab1df3b75e16261	Sustainability innovation in the agriculture sector in Indonesia: a review 	2	1.0
7aa97fa89bba4e6de52ce235c1dd7abca92fe8ba	Sector impacts and adaptation 	2	1.0
cd4d3e708d354363472bd094113dcbe5a7ba8717	Assessment of outcomes based on the use of PIM-supported foresight modeling work, 2012-2018 	2	1.0
fded8c4a3170899900cc243a8b2af375f74262f9	Review on Economic Efficiency of Maize Production in Ethiopia 	2	1.0
8c21d5f20cc0b87ae1378bd2ffab8b7a7b393f7a	Long-term Strategies in a Changing Climate 	2	1.0
7884bda86124d29a4ffbc4f80ab3884409262e32	CLIMATE CHANGE A MAJOR THREAT TO AGRICULTURE: A BRIEF REVIEW 	2	1.0
279f9bc7fdf6424ab0ef44d2c5b602acc763655f	Global Climate Change Adaptation Measures in Cities and Urban Areas 	2	1.0
d0c4488e915c14d2956612bccfa6f9119f67f7d8	Adaption to Climate Change: Climate Adaptive Breeding of Maize, Wheat and Rice 	2	1.0
4c790776984f2425bfc544df695546322f7b823d	Land use policies in Indonesian districts: Political economy and localization considerations 	2	1.0
c479a3f40ae4791fa0db50e9f7db5976ae9321e7	ROLE OF AGRICULTURE IN MODERN SOCIETY AND PRACTICE IN AGRICULTURAL ECONOMICS, CLIMATE CHANGE 	2	1.0
09e223a02d22a0b0250150a29c6ba864d7abd18f	SHIFT IN THE ANNUAL GROWTH CYCLE OF GRAPEVINES ( VITIS VINIFERA L . ) IN WEST HUNGARY 	2	1.0
7febff1b9b611caaf338a8e3fdd28570392ab1b5	Synergies and trade-offs between adaptation, mitigation and agricultural productivity: A synthesis report 	2	1.0
93d8f66ab44787a8f362f254bfe3bee4be041d83	Costs and Benefits of Adaptation: “Economic Appraisal of Adaptation Options for the Agriculture Sector” 	2	1.0
4af6e7d9c7696b36c471dee06904fb40f774bebf	Agriculture and climate change 	2	1.0
0d5be9fd70acfe3df258aa2487841b14461c42b3	OECD Trade and Environment Working Papers 2017 / 01 International trade consequences of climate change 	2	1.0
3b69c0b6efe16dc21b8dca078c0caad3771a2d0e	Chapter 2 Southeast Asia : Prospects and challenges 	2	1.0
65189f51f3a5de7870b4236585b66d858f95e23e	Gender and innovation processes in maize-based systems 	2	1.0
2565917a7911f92002db7c8b2afd51364807a73b	RELATIONSHIP BETWEEN CLIMATE CHANGE AND AGRICULTURE – A REVIEW 	2	1.0
4f20724edff0fa9237ba46ce80211603d8cd5021	An OECD horizon scan of megatrends and technology trends in the context of future research policy 	2	1.0
a3c86638200a687623ad33766d14e52ca33453d5	Cross sectoral impacts on water availability at +2 °C and +3 °C for east Mediterranean island states: The case of Crete 	2	1.0
8a19c075a1374e47ba46afe86f5a8d9021c0c74e	A review on relationship between climate change and agriculture 	2	1.0
6a3a2ff39e4f07ed3d9ba267a4b43382f5782c68	Modelling the Economic Impacts of Climate Change on Global and European Agriculture. Review of Economic Structural Approaches 	2	1.0
67756778877010f0e798f72232f3ddd1c3822cac	Regional Spatial Changes in the Slovak Agriculture 	2	1.0
d8556f585c8aa81cdada2788f8375c542966c29b	Adapting Agriculture to Climate Change: A Role for Public Policies 	2	1.0
	ReviewIntensification of Bioethanol Production from Different Lignocellulosic Biomasses 	2	1.0
45e1ffaa8439ed85ef74a4d28ac921e29b5c8a79	APPLICATION OF THE STATE IMMUNITY RULE IN THE INTERNATIONAL CRIMINAL JUSTICE SYSTEM: PROBLEMS ARISING AND A CRITIQUE OF LEGAL RESPONSE MECHANISMS 	16	0.6666666666666666
550a11fb0f20dfa2c5d3123c763f294b98b9aca6	Case Selection and Crimes Under the Rome Statute 	16	0.6666666666666666
a2b978e05250dd8baa9739a32253333e321ecb67	The prosecution’s duty of disclosure before international criminal tribunals 	16	0.6666666666666666
e652b60cc38d292b0e069146c36db7518b27c70e	An Exploratory Study on Determining Optimal Fishing Effort and Production Levels of Danish Seine Fishery under the Sandfish Stock Rebuilding Plan 	14	1.0
fa739be18887b70e1c88592d3ca3f4701da30fa3	Practical Considerations in Using Bioeconomic Modelling for Rebuilding Fisheries 	14	1.0
ebbbd32f35f1eb29e7b9083dc59ca38087c699f8	Gauging public perceptions of blue and green hydrogen futures: Is the twin-track approach compatible with hydrogen acceptance? 	13	1.0
93852d4d072c871515980644706d3ee5bce4d1aa	Beyond the triangle of renewable energy acceptance: The five dimensions of domestic hydrogen acceptance 	13	1.0
a2053f179beb82158d84855953af130be127a54c	The Norwegian Oil Fund in a Warming World: What are the Interests of Future Generations? 	13	1.0
389f276fd2943d64fa42cac3bfb939052d14abcd	Examining sustainable business performance determinants in Malaysia upstream petroleum industry 	13	1.0
ce1912f32368c28fe2d65f513f5744f5ee0ce4cb	Technologies for reducing emissions and costs in combined heat and power production 	13	1.0
87d61020dfff907f16ca3de0e1597cfd6565f375	Global Climate Governance between State and Non-State Actors: Dynamics of Contestation and Re-Legitimation 	13	1.0
1f67e7025f822e2d4c73b34fdfbc38c6c390bfdb	Climate Resilience of Arctic Tourism 	13	1.0
57056f9f7460c56f1cc239142db03021b66a447a	¿Qué están aprendiendo los futuros profesores sobre el uso de las tecnologías en educación? 	4	0.7777777777777778
a28fb3e534ce69c65fb80827efad40b0968a4bad	Pre-Service Teachers’ Competence and Pedagogical Use of ICT: Are They Ready to Develop Collaborative Activities with Students? 	4	0.7777777777777778
062688b8eb79f954574b170e07b8bfc157855a5a	Competencia digital docente del profesorado en formación inicial de universidades públicas chilenas 	4	0.7777777777777778
5ce2d3af558e567af928a697f765ea34a53b32cc	ICT-Enhanced Instruction in COVID-19 Lockdown: A Conceptual Paper 	4	0.7777777777777778
ad01dc27af86a32a63aca380773e8ca241ef5869	25+ years of ICT in policy documents for teacher education in Norway and Denmark (1992 to 2020): a study of how digital technology is integrated into policy documents 	4	0.7777777777777778
3e6128d79def2667bc61aa62179aa7534a33c0fb	A Review of the Development of the Integration Strategy of Information Technology and Education in the Four Countries of the United States, Britain, China, and Singapore 	4	0.7777777777777778
3c57869daa45e2edefbd41092375571086783221	Conceptualizing Technology Professional Development for Non-traditional Teacher Educators: The Case of Primary Teacher Education in Malawi 	4	0.7777777777777778
8bdc780392933c3e40d3584e3670dc7e3b0a127f	Basic Frameworks of ICT in the Structure of Professional Standard for Teachers 	4	0.7777777777777778
94f97647c9ee6d32702f01acc2d71c6aeb60eb9a	An Evaluation of the National Information Communication and Technology (ICT) Policy at the University of Namibia in the Faculty of Education 	4	0.7777777777777778
36306511370f946585fb7b3ee01df7062ea2ce61	ICT Training and Pre-service Teachers: Embracing the Challenge at Master's Level 	4	0.7777777777777778
c5492bfe034a8964a7c41a76d5c95a0ba0fcdcaa	The use of 21st century technology in New Zealand primary schools: A systematic literature review 	4	0.7777777777777778
fcd4527b13783530d41cf14102bee7e6ee763c36	LA COMPETENCIA DIGITAL DE LOS FUTUROS DOCENTES: ¿CÓMO SE VEN LOS ACTUALES ESTUDIANTES DE EDUCACIÓN? 	4	0.7777777777777778
429d2dbad917cd51bbbe1c7a7318553071d43ab2	Integrating ICT in Teacher Colleges - A Change Process 	4	0.7777777777777778
8b254bda798fe9f5abae23796d1c497428eb5d5e	Literacy in Hungary. Country Report. Children and adolescents 	4	0.7777777777777778
525261cb6f5c6cacf9ad5622e2806ac051f507ec	Teacher training: technology helping to develop an innovative and reflective professional profile 	4	0.7777777777777778
e177d4f69a8b6e289cf58bc72f1cba874890b6cf	Comparison of Different Subject Cultures and Pedagogical Use of ICTs in Estonian Schools 	4	0.7777777777777778
caf698ec7f65c13ccc12f218612e3606d94d8eee	Study on Policy Measures to Improve the Attractiveness of the Teaching Profession in Europe 	4	0.7777777777777778
8dcdb1bc24cca4ddf393b9af839050fc30a5d21e	Digital Renaissance: The Creative Potential of Narrative Technology in Education 	4	0.7777777777777778
847b05d7bbd922e84c42d8a46b5f653c705edebb	Tecnologías digitales como recurso pedagógico y su integración curricular en la formación inicial docente en Chile 	4	0.7777777777777778
8bff4b8bbefd4fbdbda0503ca4888c811e3ec125	New Challenges for ICT in Education Policies in Developing Countries: The Need to Account for the Widespread Use of ICT for Teaching and Learning Outside the School 	4	0.7777777777777778
355925d252bc207efd7de26f819241ff516753f0	Teacher knowledge, Information and Communications Technology and the teaching of Chinese-as-a-Second-language in Singapore 	4	0.7777777777777778
39adc5c9eb414a047a92ead4fa044af8bf91a9ef	Learning to Be : Developing and Understanding Digital Competence 	4	0.7777777777777778
57d544c5f21e89beea9e71867b95bd1089803671	EDUCATION THROUGH ICT POLICIES IN DEVELOPING COUNTRIES: THE CASE OF MEXICO 	4	0.7777777777777778
004cc6bc9bc56ceae9904f73fbfc2992344c8ff8	Exploring teacher professional development through the lens of Complexity Theory: the technology together story 	4	0.7777777777777778
e1a0132282c86bb26b4dc7c8b072d369990f105d	Towards a deeper understanding of up-scaling in socio-technical transitions: The case of energy communities 	13	0.7777777777777778
35ab08c3d8fb422b0342ac5ea4874a38313c5bd4	A rapid review of effective financing for policy, implementation and partnerships addressing drought risks 	13	0.7777777777777778
2cea134427056c395e99432801a0229dcdb127c1	Economic costs of childhood stunting to the private sector in low- and middle-income countries 	13	0.7777777777777778
1d10ca1c9fa9cd19cd804a127d7d39d29d62646a	Establishing global climate resilience to persistent organic pollutants through the private sector: a call to reform institutional standards of the International Finance Corporation 	13	0.7777777777777778
bf774cdfbf71e979709abc639457f6a7bd471fbd	Green bonds in the emerging multilateral development banks: A (sufficient) alternative to catalysing private capital? 	13	0.7777777777777778
c73fd293a534561ca203fcb1f15c04e164f807ce	The private sector in knowledge brokering for international development: what the experts say 	13	0.7777777777777778
35509050e3b3ba7788c3db85c0d2ef1eff4e97ac	Mitigating Energy Poverty: Mobilizing Climate Finance to Manage the Energy Trilemma in Indonesia 	13	0.7777777777777778
3ad7d00e6d855a58e5a31b83850949487228197f	Perspectives mondiales du financement du développement durable 2019 	13	0.7777777777777778
e66270ecd240ec79b76db9cb39865b4a0115ecd4	Global Outlook on Financing for Sustainable Development 2021 	13	0.7777777777777778
33f82cd37a6c0ae93211e85705ea17518e176a0a	Sustainable Development: Needs of Green Skills in the Fourth Industrial Revolution (4IR) 	13	0.7777777777777778
480b58400146f55fa57b1835620d63d2df54fd2f	Mainstreaming biodiversity and development in Peru 	13	0.7777777777777778
c8aeb04f4a6bd9079ecb73815202dc27931095a6	LESSONS ON ENGAGING WITH THE PRIVATE SECTOR TO STRENGTHEN CLIMATE RESILIENCE IN SENEGAL 	13	0.7777777777777778
e584a0ee92a21617fc22ef53311a13aae723bbb1	Measuring the results of private sector engagement through development co-operation 	13	0.7777777777777778
c9c982450454e1ec376b28e28d7dc4ceb9387394	Investigating disability-inclusion in social protection programmes in low- and middle-income countries, with case studies from Vietnam and Nepal 	1	0.1111111111111111
20b4a3590118157080941e5f604c33c774fc7997	Access to Social Protection Among People with Disabilities: Mixed Methods Research from Tanahun, Nepal 	1	0.1111111111111111
0aba4f9f633f4f5a1ef243a2dfbbeabbc15816e4	Access to Social Protection Among People with Disabilities: Mixed Methods Research from Tanahun, Nepal 	1	0.1111111111111111
d12fb0abbb61d0c1ca44dde6ceafac78985d8617	‘Closing the gap’: systems leadership is no leadership at all without a moral compass – a Scottish perspective 	1	0.1111111111111111
d05f28c8d294525fc7d63f9dc5f26c0c6b022743	“War Within the War”: Overcoming a Legacy of Patriarchal Norms and Violence in the Central African Republic and the Democratic Republic of Congo 	1	0.1111111111111111
c3457a81e81bdf9f5db3c049da728c36ff73c7ae	Science, technology and innovation for sustainable development 	13	1.0
1d1f9efc1997c2291c579ddcf30cd160c6f9e72a	Toward New Rules for Science and Technology Policy for Sustainable Development 	13	1.0
639ba800354e17292ffa7ee249418e6ab69a096e	Regional utilisation of preventive services in old age – Study protocol of a mixed methods study (Preprint) 	3	0.7777777777777778
d739986350840f668a8330f86faf106b54c13d55	Efficacy of civil society organizations to mitigate gender-based sexual violence in schools, in Liberia 	5	0.25
cdccfcfc9dd59f28239b0b8e83bbf65f9a6b65f2	Evolving approaches to civil society participation in governance processes 	5	0.25
cea38eb281a44088ae0e2dc5f68e7630bf326f0a	Logic Images in Edward Albee’s The American Dream 	5	0.25
88861734e85d06bf06342fd92452f7227dd4edc2	A Critique of Civil Society: The African Experience 	5	0.25
d81f6d9fe526787fb690d47c40f1db87141089df	Patterns of Development Issues and Proportional Representation in UN-Affiliated NGOs Related to the Millennium Development Goals and the Monterrey Consensus 	5	0.25
6ef9d6d7d7f16890b1bdc395d08d17b6316dd444	NGOs in Turkey’s Media Field: Causes, Sources and Potentials for Development 	5	0.25
04f777e6474f792d8dcf843fba4bc58d5b620930	Skirting the Patients: Women and Health Care in Morocco and Egypt 	5	0.25
ccabb95a429d41eeb7ce86674906c7278da582a8	Opportunities and constraints for Zimbabwean civil society participation in the African Union policy initiatives 	5	0.25
0dcd944a31a51563b959cd32add8b7acc31a74ff	The role of NGOs in development initiatives: an analysis of effective participation and representation in Ghana 	5	0.25
e33d4daf4769b73a58aad2ab28c62e504e734d58	Elusive Unity: Factionalism and the Limits of Identity Politics in Yucatán, Mexico 	5	0.25
04958b36144c3eb04933180ef80b0b422a3a6945	Capacities and governance in Kenya: Lessons in technology transfer 	5	0.25
80ec490ad783b84d1d4290e2f210edfff7b4345c	Gender equality, the state and civil society: A comparative case study of Rwanda and South Africa 	5	0.25
0f0439bf281b82bb8e5294b63ffaa79e7cab9af4	The flowers of global citizenship 	5	0.25
252d94013089d601d15e0bdbdba41568531efbc0	Energy innovation systems in developing countries: Experiences with the implementation of PV in Kenya 	5	0.25
dac694bbb2b94a7d062510caadaf2a6abe30908d	Indigenizing Civic Education in Africa: Experience in Madagascar and the Sahel. 	5	0.25
000f71272e5fca4e65d1274f99549c17f1ef35d2	NGOS AND THE DEVELOPMENT OF CIVIL SOCIETY IN BULGARIA AND THE USA 	5	0.25
dc5eba99f6559c44d9187185f28858b4339316c3	Freedom, Dehumanization and Welfare: An Asian Perspective 	5	0.25
ef6324691249a8294100c5ff333b4a79622b9d36	Collective Action or Public Participation? Complementary or Contradictory Democratisation Strategies in Latin America? 	5	0.25
